policyName,reason,applicationName,openTime,component,stage,threatLevel
Security-High,CVE-2016-9879,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-22112,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,sonatype-2017-0641,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2013-2186,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2014-0050,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2016-3092,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,sonatype-2019-0115,webgoat4__solao,2022-02-09T00:00:34.426+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,9
Security-High,CVE-2019-11272,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-4104,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2022-23302,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,sonatype-2010-0053,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2015-0254,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",source,9
Security-High,CVE-2016-5007,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2015-0254,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/taglibs/standard@1.1.2?type=jar",source,9
Security-High,CVE-2020-25649,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2017-0312,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2020-1324,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,9
Security-High,sonatype-2017-0355,webgoat4__solao,2022-02-08T00:00:34.937+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",source,9
Security-Medium,sonatype-2014-0015,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0016,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0017,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0060,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0068,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0069,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2014-0248,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0057,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0059,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0078,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2015-0080,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2016-0272,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2016-0282,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2017-0023,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2017-0486,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,sonatype-2020-0336,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,7
Security-Medium,CVE-2020-11023,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,sonatype-2014-0026,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,sonatype-2019-0115,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",build,7
Security-Medium,CVE-2019-3795,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-core@5.1.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5408,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-core@5.1.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2016-6311,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-10687,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-10719,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2021-20220,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2021-3597,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-5421,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22096,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",build,7
Security-Medium,sonatype-2021-4517,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/ch.qos.logback/logback-classic@1.2.3?type=jar",build,7
Security-Medium,sonatype-2015-0115,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angular-ui-bootstrap@0.11.0",build,7
Security-Medium,sonatype-2021-1446,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,7
Security-Medium,sonatype-2021-4517,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,7
Security-Medium,CVE-2007-2353,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2012-5784,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2014-3596,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,sonatype-2015-0356,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/jquery-form@3.50.0",build,7
Security-Medium,CVE-2020-0187,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2020-15522,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2020-26939,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,sonatype-2020-0770,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,7
Security-Medium,CVE-2021-22060,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2018-14042,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,CVE-2019-8331,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2016-0129,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2018-0607,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",build,7
Security-Medium,sonatype-2020-1394,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-servlet@2.0.28.Final?type=jar",build,7
Security-Medium,CVE-2020-15250,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/junit/junit@4.8.1?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",build,7
Security-Medium,CVE-2018-14335,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,7
Security-Medium,sonatype-2017-0507,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2019-0469,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2020-1270,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,7
Security-Critical,CVE-2007-4575,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",build,10
Security-Critical,CVE-2019-17571,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23305,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23307,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2020-1745,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,10
Security-Critical,CVE-2016-1000027,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
Security-Critical,CVE-2021-42392,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,10
Security-High,sonatype-2014-0043,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",build,9
Security-High,CVE-2021-4104,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2022-23302,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,sonatype-2010-0053,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2019-14888,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-10705,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2020-1757,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-core@2.0.28.Final?type=jar",build,9
Security-High,CVE-2021-22118,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",build,9
Security-High,sonatype-2021-1175,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/ch.qos.logback/logback-core@1.2.3?type=jar",build,9
Security-High,CVE-2019-0227,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/axis/axis@1.2?type=jar",build,9
Security-High,CVE-2018-1000180,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.56?type=jar",build,9
Security-High,CVE-2015-0254,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,9
Security-High,sonatype-2020-1438,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.glassfish/jakarta.el@3.0.3?type=jar",build,9
Security-High,CVE-2021-3690,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/io.undertow/undertow-websockets-jsr@2.0.28.Final?type=jar",build,9
Security-High,sonatype-2021-4682,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.11.2?type=jar",build,9
Security-High,CVE-2022-23221,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2020-1324,wg-remed,2022-01-22T18:06:14.285+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,CVE-2021-22112,wg-remed,2021-12-13T18:22:28.329+0000,"pkg:maven/org.springframework.security/spring-security-web@5.1.4.RELEASE?type=jar",build,9
Security-Medium,sonatype-2014-0015,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0016,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0017,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0060,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0068,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0069,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0248,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0057,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0059,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0078,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0080,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2016-0272,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2016-0282,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2017-0023,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2017-0486,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2020-0336,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,CVE-2018-1199,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2017-0507,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2020-1270,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2014-0173,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,7
Security-Medium,CVE-2020-11023,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,7
Security-Medium,sonatype-2014-0026,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,7
Security-Medium,CVE-2019-3795,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,7
Security-Medium,CVE-2020-5408,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2017-0492,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",source,7
Security-Medium,sonatype-2015-0115,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angular-ui-bootstrap@0.11.0",source,7
Security-Medium,CVE-2007-2353,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2012-5784,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2014-3596,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2018-1199,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2015-0356,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/jquery-form@3.50.0",source,7
Security-Medium,CVE-2021-22060,wg1,2022-01-22T18:52:39.877+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2018-0705,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-io/commons-io@1.3.2?type=jar",source,7
Security-Medium,CVE-2018-14042,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2018-20676,wg1,2022-02-08T00:00:35.993+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2019-8331,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,sonatype-2016-0129,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,sonatype-2018-0607,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2019-12384,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,7
Security-Medium,CVE-2019-12814,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,7
Security-Medium,CVE-2020-15250,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/junit/junit@4.8.1?type=jar",source,7
Security-Medium,sonatype-2017-0492,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",source,7
Security-Medium,CVE-2018-14335,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,7
Security-Medium,sonatype-2016-0397,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",source,7
Security-Critical,CVE-2016-1000031,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,10
Security-Critical,CVE-2007-4575,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",source,10
Security-Critical,sonatype-2015-0002,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-collections/commons-collections@3.1?type=jar",source,10
Security-Critical,CVE-2019-17571,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2022-23305,wg1,2022-01-22T18:52:39.877+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2022-23307,wg1,2022-01-22T18:52:39.877+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2021-42392,wg1,2022-01-22T18:52:39.877+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,10
Security-Critical,CVE-2022-23221,wg1,2022-02-08T00:00:35.993+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,10
Security-High,sonatype-2014-0043,wg1,2021-12-14T00:00:32.273+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,9
Security-High,CVE-2016-9879,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-22112,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,sonatype-2017-0641,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2013-2186,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2014-0050,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2016-3092,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,sonatype-2019-0115,wg1,2022-02-09T00:00:22.031+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,9
Security-High,CVE-2019-11272,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-4104,wg1,2022-01-08T00:00:33.440+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2022-23302,wg1,2022-02-08T00:00:35.993+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,sonatype-2010-0053,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2015-0254,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",source,9
Security-High,CVE-2016-5007,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2015-0254,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/taglibs/standard@1.1.2?type=jar",source,9
Security-High,CVE-2020-25649,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2017-0312,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2020-1324,wg1,2021-12-18T00:00:24.984+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,9
Security-High,sonatype-2017-0355,wg1,2021-12-14T00:00:32.273+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",source,9
Security-Medium,CVE-2018-1199,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0507,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2020-1270,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2014-0173,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,7
Security-Medium,CVE-2019-3795,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5408,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5421,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22096,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",build,7
Security-Medium,CVE-2007-2353,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2012-5784,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2014-3596,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2018-1199,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22060,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2018-0705,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-io/commons-io@1.3.2?type=jar",build,7
Security-Medium,CVE-2019-12384,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
